loan_id,no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education_ Not Graduate,self_employed_ Yes,loan_status
265,5,3800000,14400000,2,345,3300000,800000,13000000,4700000,False,True, Approved
75,2,2600000,8400000,6,494,6500000,3800000,5600000,2000000,True,False, Rejected
3923,4,1300000,3900000,16,566,700000,200000,3400000,1600000,False,True, Approved
3118,4,1500000,4900000,16,392,1800000,1100000,3000000,2000000,False,False, Rejected
3939,5,4700000,11800000,4,639,3600000,700000,9400000,5500000,True,True, Approved
1500,2,9800000,22900000,10,788,1300000,10300000,27200000,14000000,True,False, Approved
918,1,1500000,5900000,16,400,4200000,2400000,4800000,1500000,True,True, Rejected
2738,1,2500000,7600000,20,888,7400000,4200000,6400000,1900000,False,False, Approved
2386,0,6800000,15300000,14,699,19900000,2600000,13900000,8300000,True,True, Approved
3354,2,6600000,15000000,16,401,13600000,6600000,23500000,3300000,True,False, Rejected
1767,2,7500000,29100000,20,815,12400000,9500000,25300000,9100000,True,False, Approved
506,4,2000000,7200000,10,838,2500000,300000,7600000,1000000,False,True, Approved
3335,2,900000,2300000,20,367,0,1200000,3400000,1300000,False,True, Rejected
2328,4,6100000,21700000,6,860,13900000,900000,14100000,5600000,False,True, Approved
462,5,1000000,2500000,14,885,2200000,100000,2300000,1100000,False,True, Approved
123,1,8500000,32900000,10,570,5100000,6200000,20500000,5500000,True,False, Approved
2764,3,4600000,13600000,20,729,1300000,8900000,17200000,5900000,True,True, Approved
271,5,5200000,12200000,20,513,13400000,2000000,16800000,5400000,True,False, Rejected
452,5,500000,900000,18,618,1400000,600000,1200000,400000,False,True, Approved
2811,0,7000000,27800000,16,640,11500000,3700000,16000000,8200000,False,False, Approved
3278,2,7800000,16900000,6,751,17400000,6300000,20400000,11700000,True,False, Approved
3115,4,1100000,3600000,8,693,2400000,1300000,3800000,1500000,False,False, Approved
6,0,4800000,13500000,10,319,6800000,8300000,13700000,5100000,False,True, Rejected
1963,4,7200000,17700000,6,338,9900000,9300000,27800000,7200000,True,False, Rejected
2782,1,3800000,10000000,16,873,5100000,2800000,10300000,4000000,False,True, Approved
1152,1,7200000,21000000,14,421,3500000,11600000,21800000,4600000,False,False, Rejected
3799,0,2900000,7200000,16,332,3600000,5700000,7600000,3600000,False,True, Rejected
2600,0,2300000,4900000,12,409,3300000,2400000,4700000,3200000,False,True, Rejected
1021,0,5100000,13600000,18,351,1700000,3700000,14400000,7600000,True,False, Rejected
2679,2,4200000,15700000,2,332,7000000,700000,13300000,3000000,False,True, Approved
2995,4,8600000,21400000,14,476,6200000,2700000,28000000,12800000,True,True, Rejected
1930,5,6600000,20100000,18,348,6900000,2500000,22500000,7200000,False,False, Rejected
2167,0,5100000,19900000,18,655,4400000,0,17100000,7100000,False,False, Approved
1329,4,7000000,24500000,18,318,4300000,1700000,16300000,3600000,False,False, Rejected
3965,4,4800000,10800000,12,833,3000000,4000000,16400000,7100000,False,False, Approved
1445,5,3400000,12300000,10,615,7000000,1600000,11400000,3500000,False,True, Approved
3407,5,800000,2200000,14,574,2200000,1200000,1700000,1100000,True,True, Approved
360,0,2900000,9500000,18,885,4300000,2300000,6500000,3500000,True,False, Approved
3459,3,7500000,26000000,2,342,13900000,1900000,26900000,11200000,True,True, Approved
2166,4,900000,2500000,4,583,1300000,800000,1800000,1100000,False,True, Approved
3782,1,600000,1200000,14,443,700000,1000000,2200000,800000,False,False, Rejected
285,4,600000,1800000,8,417,1700000,700000,1800000,800000,True,True, Rejected
2264,0,8700000,18700000,10,346,1200000,1800000,30700000,8200000,True,True, Rejected
1674,1,7600000,25400000,10,595,7900000,400000,24900000,11000000,False,True, Approved
163,3,9700000,20600000,16,524,24200000,11100000,27400000,6100000,True,False, Rejected
34,5,8400000,22000000,2,830,3800000,3900000,19900000,5400000,True,True, Approved
3147,5,4200000,8500000,4,386,8700000,4600000,10500000,6000000,False,True, Rejected
2463,0,8200000,31500000,8,403,11500000,8800000,19000000,6100000,True,True, Rejected
1104,3,2700000,7800000,14,870,5400000,5300000,5700000,2100000,False,False, Approved
996,4,2400000,5000000,4,716,1500000,2800000,6900000,1400000,True,False, Approved
3157,1,3200000,6600000,16,534,8800000,2600000,6500000,1800000,True,False, Rejected
3167,5,3300000,11800000,16,845,6000000,1500000,9200000,2600000,False,False, Approved
328,0,7800000,28800000,12,465,4700000,7500000,28800000,7400000,True,False, Rejected
3080,4,7100000,19900000,14,852,4700000,3200000,19700000,7600000,True,False, Approved
3700,3,5300000,19500000,4,591,13200000,4700000,19800000,7900000,True,True, Approved
971,3,4000000,10400000,14,609,2100000,6900000,11700000,4600000,True,True, Approved
2122,0,6300000,13300000,2,666,8800000,4000000,14200000,4900000,True,False, Approved
3588,5,600000,1700000,20,879,1100000,100000,2300000,700000,True,True, Approved
1353,2,2400000,7700000,6,719,6000000,1700000,6700000,1600000,False,False, Approved
558,5,4200000,12300000,2,686,10500000,200000,15600000,4200000,False,True, Approved
308,3,1400000,4100000,8,455,3000000,1400000,2900000,2100000,True,False, Rejected
3883,1,9700000,34300000,20,756,15700000,18500000,26800000,14100000,False,True, Approved
1436,2,8900000,32200000,12,382,0,11300000,20500000,5400000,True,True, Rejected
1786,4,7200000,18900000,16,371,6600000,14100000,18900000,4900000,True,False, Rejected
3633,4,3300000,10800000,4,552,4200000,900000,8600000,3300000,False,False, Approved
3221,3,8900000,22500000,12,887,23300000,10800000,33500000,9500000,False,True, Approved
1054,5,6000000,11900000,2,629,2500000,0,19200000,4200000,False,True, Approved
3931,4,9700000,26900000,10,460,11400000,3900000,31400000,9300000,False,False, Rejected
911,2,4900000,13100000,18,754,8200000,3300000,16500000,7200000,False,True, Approved
1514,3,5300000,20300000,4,872,4300000,7300000,18400000,7600000,True,False, Approved
4122,0,3300000,8900000,2,418,4200000,6000000,9300000,3700000,True,True, Rejected
3441,0,1200000,4200000,4,768,2800000,2200000,2800000,1500000,False,True, Approved
3944,2,6200000,16900000,12,754,2300000,4200000,15300000,7900000,False,False, Approved
3659,2,600000,1300000,12,475,100000,1100000,2300000,600000,False,False, Rejected
3365,1,5200000,16300000,6,524,11000000,3400000,20700000,4600000,False,True, Rejected
2442,5,6800000,20100000,14,839,1900000,600000,15600000,7500000,True,False, Approved
1825,1,5500000,14900000,2,403,7400000,8900000,19700000,4100000,False,True, Rejected
2302,4,600000,1600000,6,784,300000,100000,1900000,500000,True,False, Approved
1464,2,400000,1400000,2,480,200000,700000,1600000,200000,True,True, Approved
2652,2,3800000,9400000,16,383,8300000,500000,9200000,2300000,False,False, Rejected
2794,4,8400000,23400000,12,350,18700000,9100000,27500000,6700000,False,False, Rejected
1765,2,600000,1100000,8,885,700000,0,1200000,300000,True,True, Approved
1332,2,9600000,35000000,2,888,12600000,6500000,37900000,5800000,False,False, Approved
4067,4,3700000,12300000,6,364,5900000,4200000,13700000,4400000,False,False, Rejected
3970,1,8300000,20400000,14,348,5600000,12500000,29100000,4700000,True,False, Rejected
3640,0,7400000,24100000,16,779,800000,2900000,28900000,4900000,False,False, Approved
3675,3,5600000,12700000,12,395,8200000,9300000,22000000,6400000,False,True, Rejected
1678,1,6400000,13900000,12,313,18600000,6300000,18600000,4900000,False,True, Rejected
4126,0,9200000,28200000,12,455,19200000,6400000,34700000,5900000,False,False, Rejected
2528,5,1700000,5200000,16,820,1700000,1200000,4000000,1000000,True,True, Approved
2590,4,6700000,16000000,4,791,0,13000000,20700000,5200000,False,False, Approved
2760,4,7600000,16200000,20,657,1900000,9300000,28500000,5500000,False,True, Approved
1141,2,6000000,12600000,16,649,4800000,5300000,23900000,5100000,True,True, Approved
758,0,1400000,5500000,6,393,500000,1500000,5400000,1800000,False,False, Rejected
276,1,7000000,23000000,10,886,14000000,3700000,26700000,3600000,True,False, Approved
2359,3,7600000,28700000,18,781,21300000,12400000,29600000,8000000,False,False, Approved
2341,1,6000000,21200000,12,549,17900000,8200000,16900000,6200000,False,False, Rejected
1532,4,2000000,4700000,2,615,500000,100000,6700000,3000000,False,True, Approved
3534,5,4200000,12600000,18,571,8900000,3200000,11700000,6200000,True,False, Approved
2327,5,8000000,21500000,12,779,2600000,15100000,29800000,10400000,False,True, Approved
3227,5,2400000,6500000,20,513,6400000,2100000,5200000,2600000,True,True, Rejected
1967,4,2900000,8300000,10,318,8700000,4100000,10900000,2100000,False,True, Rejected
3113,0,5200000,15400000,4,675,15300000,8800000,12800000,2900000,True,True, Approved
1635,0,9800000,38700000,2,611,6600000,10400000,33000000,6000000,False,True, Approved
1578,0,8100000,21300000,2,392,14200000,6600000,31500000,11000000,False,False, Rejected
3111,0,700000,1800000,12,400,1500000,1100000,2200000,300000,False,True, Rejected
516,3,8900000,18500000,10,367,6100000,0,32000000,10300000,False,True, Rejected
2002,4,3900000,8800000,14,527,4600000,4900000,14900000,3100000,True,False, Rejected
3159,3,3800000,13700000,16,662,4800000,400000,12400000,5300000,True,True, Approved
874,4,9000000,34700000,4,771,4800000,9500000,34100000,7700000,False,False, Approved
2202,4,9300000,24600000,16,419,18100000,0,26700000,5100000,True,True, Rejected
3160,3,8400000,31100000,18,599,20600000,14100000,20500000,8500000,False,False, Approved
717,3,6800000,21200000,2,433,10700000,1900000,23200000,6300000,False,False, Approved
2987,3,3100000,11200000,16,865,3600000,4600000,6600000,4200000,False,False, Approved
2180,5,3200000,7600000,4,489,5000000,2900000,10600000,1900000,False,True, Rejected
344,1,3700000,12600000,10,424,5400000,1100000,14200000,4400000,False,True, Rejected
30,3,9000000,31500000,10,850,21800000,12400000,33700000,8000000,True,True, Approved
1020,2,3000000,7800000,14,555,6600000,2700000,9600000,1700000,True,True, Approved
257,3,9800000,35400000,6,869,14400000,16400000,22800000,10300000,False,True, Approved
1707,4,900000,1900000,20,417,1000000,800000,2800000,900000,True,False, Rejected
2117,2,4500000,9600000,16,404,1800000,6000000,17000000,2700000,False,False, Rejected
3577,4,5700000,14400000,12,645,14500000,8600000,12900000,4700000,True,True, Approved
1117,4,3800000,14900000,20,428,6500000,3500000,12200000,2500000,True,False, Rejected
3280,5,9800000,26600000,12,664,5200000,2900000,22500000,14100000,True,False, Approved
2228,5,5200000,13700000,16,531,8800000,4500000,15700000,2900000,True,False, Rejected
3808,0,1100000,3400000,14,832,3200000,200000,4400000,1600000,False,True, Approved
3532,1,5100000,15300000,4,721,7000000,6100000,15300000,5900000,True,False, Approved
1477,2,5400000,10900000,14,741,1300000,6000000,20400000,5600000,False,True, Approved
2462,5,6500000,24800000,8,779,7000000,9600000,15700000,8800000,False,False, Approved
26,5,3100000,9500000,20,514,7900000,3100000,6600000,2600000,True,False, Rejected
311,3,6400000,24400000,4,483,7800000,2400000,19100000,4500000,True,False, Approved
1059,3,3000000,11400000,10,424,1800000,4200000,10900000,1500000,True,True, Rejected
1061,4,3500000,8300000,2,897,7900000,5500000,12600000,1800000,True,True, Approved
3851,5,2500000,9400000,16,735,0,2200000,9500000,1700000,True,True, Approved
3734,1,9400000,26700000,10,343,7600000,2500000,28600000,13200000,False,False, Rejected
3320,1,4800000,14300000,4,489,12400000,7900000,17700000,3600000,True,False, Rejected
3884,4,2300000,5400000,16,490,6200000,3700000,5500000,2100000,False,False, Rejected
3580,2,8900000,23100000,4,519,22800000,500000,25200000,4700000,True,False, Rejected
1320,4,3800000,7800000,20,891,4600000,7000000,14300000,3300000,False,True, Approved
2015,4,8800000,34200000,16,844,18700000,11000000,20700000,10700000,False,True, Approved
420,2,1700000,3500000,20,693,2200000,1400000,4800000,1700000,True,True, Approved
1978,1,2400000,7600000,12,372,5700000,4400000,6600000,1400000,True,False, Rejected
892,3,4800000,10100000,4,368,9100000,5100000,16500000,3500000,False,True, Rejected
2160,0,7000000,24600000,6,542,6400000,2600000,24500000,4700000,True,True, Rejected
685,2,1000000,2500000,6,551,1700000,200000,3700000,900000,True,False, Approved
2981,3,2100000,8200000,6,754,900000,2900000,4900000,1000000,False,False, Approved
3878,2,3100000,10700000,4,398,3100000,3000000,7400000,2000000,False,True, Approved
3264,3,9000000,26700000,14,638,5300000,0,31300000,5200000,True,False, Approved
2620,3,2700000,10800000,6,480,4400000,0,10300000,3500000,True,False, Rejected
3028,4,5900000,20700000,10,825,11700000,7900000,21000000,8500000,True,True, Approved
1195,4,9000000,21500000,14,508,16600000,17300000,24300000,13100000,True,True, Rejected
413,4,4900000,18800000,16,880,4200000,4700000,13200000,2600000,True,False, Approved
784,4,2200000,8500000,16,866,4000000,1900000,6800000,2800000,True,False, Approved
1130,4,2300000,6000000,8,676,6000000,400000,4800000,2200000,True,False, Approved
226,0,5200000,15600000,20,434,14100000,5800000,18100000,5500000,True,False, Rejected
2403,1,7300000,23700000,16,852,9400000,6800000,22600000,8500000,True,False, Approved
807,0,8500000,33900000,4,665,8500000,12800000,17900000,4500000,True,False, Approved
4115,4,400000,1000000,20,692,500000,400000,1600000,200000,False,False, Approved
2951,4,2100000,5500000,18,349,100000,0,6600000,2000000,True,True, Rejected
1213,4,1300000,3600000,10,657,3200000,1900000,2900000,1100000,False,False, Approved
122,2,800000,3200000,8,317,300000,1000000,2000000,900000,False,False, Rejected
1761,0,4100000,14500000,12,441,9900000,300000,15700000,3900000,True,False, Rejected
2068,2,7200000,17000000,10,856,18100000,12700000,15800000,6000000,True,False, Approved
1200,2,300000,600000,2,383,600000,300000,1100000,400000,True,False, Rejected
2860,3,2100000,5400000,8,771,5200000,3700000,6200000,1000000,False,False, Approved
242,3,7000000,16200000,6,378,20000000,12600000,20300000,5500000,True,True, Rejected
2132,5,500000,1200000,12,454,1400000,500000,1000000,300000,False,False, Rejected
48,1,4900000,19100000,14,677,5400000,9100000,17700000,6500000,False,True, Approved
599,0,3400000,9400000,6,703,600000,6000000,8600000,2600000,False,False, Approved
3491,1,4700000,15700000,4,468,13300000,5100000,16200000,3600000,False,False, Approved
3681,5,2700000,5600000,2,815,1100000,2000000,7100000,2600000,True,False, Approved
1344,1,9100000,31200000,4,508,12800000,11700000,31100000,7800000,False,False, Approved
607,4,5400000,12700000,4,622,11000000,3300000,15100000,6500000,False,True, Approved
1481,5,700000,1800000,14,571,200000,400000,1900000,400000,False,True, Approved
2235,2,4100000,16200000,6,546,3500000,3100000,15100000,3700000,True,False, Rejected
2233,2,6100000,15300000,2,799,7100000,5500000,17800000,5300000,True,False, Approved
168,1,1800000,6500000,6,540,2500000,3200000,5000000,1100000,False,False, Rejected
1940,5,8500000,25800000,14,786,13900000,11000000,32400000,11300000,True,True, Approved
80,0,700000,1400000,14,639,1900000,700000,2400000,900000,True,False, Approved
1366,4,7600000,29900000,18,445,4800000,13900000,18400000,5700000,True,False, Rejected
83,2,9900000,21200000,16,363,25500000,11400000,26600000,6800000,True,True, Rejected
3573,2,400000,1300000,2,885,200000,300000,1100000,500000,True,True, Approved
1524,2,6100000,23600000,2,476,4600000,2900000,22500000,3800000,False,False, Approved
865,0,7200000,20700000,10,733,15600000,12000000,19200000,9900000,True,True, Approved
2615,2,200000,500000,6,746,400000,0,500000,0,True,True, Approved
2707,4,1100000,3000000,4,730,300000,600000,3600000,1100000,True,True, Approved
855,3,1700000,3400000,6,488,100000,500000,4500000,1600000,False,True, Rejected
556,5,6200000,22200000,20,819,13500000,6600000,21700000,8700000,True,True, Approved
839,2,5400000,11500000,6,841,6800000,100000,11100000,6600000,True,True, Approved
3919,3,8100000,26700000,10,895,5100000,9800000,17100000,9900000,False,True, Approved
436,0,8400000,20800000,20,590,5100000,8900000,32100000,10800000,True,False, Approved
1716,4,4700000,13700000,14,600,12100000,8400000,17700000,5000000,True,True, Approved
